data_year,civilian_ct,female_civilian_ct,female_officer_ct,female_total_ct,male_civilian_ct,male_officer_ct,male_total_ct,population,total_pe_ct,state_id,state_name,state_abbr
2001,407.0,266.0,80.0,346.0,141.0,1086.0,1227.0,671376.0,1573.0,33,North Dakota,ND
2002,444.0,272.0,86.0,358.0,172.0,1083.0,1255.0,661701.0,1613.0,33,North Dakota,ND
2003,423.0,278.0,85.0,363.0,145.0,1125.0,1270.0,680318.0,1633.0,33,North Dakota,ND
2004,459.0,313.0,91.0,404.0,146.0,1200.0,1346.0,712103.0,1750.0,33,North Dakota,ND
2005,427.0,294.0,99.0,393.0,133.0,1152.0,1285.0,696073.0,1678.0,33,North Dakota,ND
2006,443.0,297.0,102.0,399.0,146.0,1124.0,1270.0,663992.0,1669.0,33,North Dakota,ND
2007,478.0,296.0,119.0,415.0,182.0,1158.0,1340.0,691072.0,1755.0,33,North Dakota,ND
2008,461.0,276.0,120.0,396.0,185.0,1168.0,1353.0,693285.0,1749.0,33,North Dakota,ND
2009,476.0,300.0,136.0,436.0,176.0,1175.0,1351.0,679976.0,1787.0,33,North Dakota,ND
2010,514.0,320.0,140.0,460.0,194.0,1267.0,1461.0,711859.0,1921.0,33,North Dakota,ND
2011,509.0,335.0,151.0,486.0,174.0,1278.0,1452.0,724806.0,1938.0,33,North Dakota,ND
2012,524.0,350.0,152.0,502.0,174.0,1337.0,1511.0,728794.0,2013.0,33,North Dakota,ND
2013,522.0,353.0,165.0,518.0,169.0,1362.0,1531.0,757656.0,2049.0,33,North Dakota,ND
2014,574.0,370.0,172.0,542.0,204.0,1484.0,1688.0,788748.0,2230.0,33,North Dakota,ND
2015,647.0,387.0,190.0,577.0,260.0,1557.0,1817.0,787480.0,2394.0,33,North Dakota,ND
2016,703.0,433.0,194.0,627.0,270.0,1630.0,1900.0,789335.0,2527.0,33,North Dakota,ND
2017,669.0,439.0,207.0,646.0,230.0,1541.0,1771.0,781178.0,2417.0,33,North Dakota,ND
2018,701.0,450.0,214.0,664.0,251.0,1562.0,1813.0,788896.0,2477.0,33,North Dakota,ND
1985,990.0,702.0,134.0,836.0,288.0,2527.0,2815.0,1699840.0,3651.0,31,Nebraska,NE
1986,999.0,711.0,146.0,857.0,288.0,2498.0,2786.0,1690837.0,3643.0,31,Nebraska,NE
1987,999.0,717.0,151.0,868.0,282.0,2534.0,2816.0,1684553.0,3684.0,31,Nebraska,NE
1988,1047.0,737.0,169.0,906.0,310.0,2577.0,2887.0,1691578.0,3793.0,31,Nebraska,NE
1989,1097.0,767.0,184.0,951.0,330.0,2622.0,2952.0,1700942.0,3903.0,31,Nebraska,NE
1990,1072.0,782.0,193.0,975.0,290.0,2717.0,3007.0,1671699.0,3982.0,31,Nebraska,NE
1991,1092.0,812.0,200.0,1012.0,280.0,2753.0,3033.0,1687149.0,4045.0,31,Nebraska,NE
1992,1067.0,800.0,209.0,1009.0,267.0,2756.0,3023.0,1700891.0,4032.0,31,Nebraska,NE
1993,1102.0,818.0,225.0,1043.0,284.0,2759.0,3043.0,1701298.0,4086.0,31,Nebraska,NE
1994,1169.0,854.0,240.0,1094.0,315.0,2767.0,3082.0,1716368.0,4176.0,31,Nebraska,NE
1995,1254.0,887.0,266.0,1153.0,367.0,2832.0,3199.0,1743441.0,4352.0,31,Nebraska,NE
1996,1170.0,875.0,281.0,1156.0,295.0,2930.0,3225.0,1771604.0,4381.0,31,Nebraska,NE
1997,1292.0,961.0,313.0,1274.0,331.0,3017.0,3348.0,1840191.0,4622.0,31,Nebraska,NE
1998,1243.0,910.0,316.0,1226.0,333.0,2934.0,3267.0,1754330.0,4493.0,31,Nebraska,NE
1999,1175.0,869.0,325.0,1194.0,306.0,2943.0,3249.0,1762297.0,4443.0,31,Nebraska,NE
2000,1314.0,968.0,333.0,1301.0,346.0,3077.0,3423.0,1814703.0,4724.0,31,Nebraska,NE
2001,1293.0,987.0,345.0,1332.0,306.0,3212.0,3518.0,1877174.0,4850.0,31,Nebraska,NE
2002,1315.0,1027.0,352.0,1379.0,288.0,3209.0,3497.0,1845876.0,4876.0,31,Nebraska,NE
2003,1424.0,1076.0,367.0,1443.0,348.0,3270.0,3618.0,1885073.0,5061.0,31,Nebraska,NE
2004,1448.0,1044.0,386.0,1430.0,404.0,3282.0,3686.0,1880911.0,5116.0,31,Nebraska,NE
2005,1408.0,1032.0,387.0,1419.0,376.0,3274.0,3650.0,1884201.0,5069.0,31,Nebraska,NE
2006,1434.0,1008.0,391.0,1399.0,426.0,3289.0,3715.0,1886231.0,5114.0,31,Nebraska,NE
2007,1393.0,1026.0,370.0,1396.0,367.0,3181.0,3548.0,1861162.0,4944.0,31,Nebraska,NE
2008,1368.0,1018.0,393.0,1411.0,350.0,3268.0,3618.0,1899024.0,5029.0,31,Nebraska,NE
2009,1397.0,1045.0,406.0,1451.0,352.0,3416.0,3768.0,1949238.0,5219.0,31,Nebraska,NE
2010,1389.0,1033.0,404.0,1437.0,356.0,3343.0,3699.0,1938201.0,5136.0,31,Nebraska,NE
2011,1424.0,1054.0,396.0,1450.0,370.0,3409.0,3779.0,1925201.0,5229.0,31,Nebraska,NE
2012,1461.0,1034.0,388.0,1422.0,427.0,3356.0,3783.0,1960884.0,5205.0,31,Nebraska,NE
2013,1529.0,1093.0,394.0,1487.0,436.0,3372.0,3808.0,1984267.0,5295.0,31,Nebraska,NE
2014,1583.0,1065.0,431.0,1496.0,518.0,3569.0,4087.0,2043332.0,5583.0,31,Nebraska,NE
2015,1563.0,1069.0,428.0,1497.0,494.0,3610.0,4104.0,2039313.0,5601.0,31,Nebraska,NE
2016,1598.0,1028.0,422.0,1450.0,570.0,3543.0,4113.0,2069704.0,5563.0,31,Nebraska,NE
2017,1584.0,1031.0,407.0,1438.0,553.0,3065.0,3618.0,2087467.0,5056.0,31,Nebraska,NE
2018,1618.0,1046.0,427.0,1473.0,572.0,3380.0,3952.0,1998952.0,5425.0,31,Nebraska,NE
1985,464.0,314.0,63.0,377.0,150.0,1622.0,1772.0,1134350.0,2149.0,34,New Hampshire,NH
1986,472.0,342.0,74.0,416.0,130.0,1711.0,1841.0,1167503.0,2257.0,34,New Hampshire,NH
1987,509.0,369.0,93.0,462.0,140.0,1772.0,1912.0,1199593.0,2374.0,34,New Hampshire,NH
1988,591.0,438.0,82.0,520.0,153.0,1858.0,2011.0,1239280.0,2531.0,34,New Hampshire,NH
1989,619.0,453.0,83.0,536.0,166.0,1878.0,2044.0,1249584.0,2580.0,34,New Hampshire,NH
1990,614.0,457.0,84.0,541.0,157.0,1897.0,2054.0,1257860.0,2595.0,34,New Hampshire,NH
1991,605.0,449.0,87.0,536.0,156.0,1876.0,2032.0,1250358.0,2568.0,34,New Hampshire,NH
1992,600.0,440.0,85.0,525.0,160.0,1886.0,2046.0,1257102.0,2571.0,34,New Hampshire,NH
1993,612.0,450.0,89.0,539.0,162.0,1892.0,2054.0,1268772.0,2593.0,34,New Hampshire,NH
1994,633.0,459.0,93.0,552.0,174.0,1910.0,2084.0,1282258.0,2636.0,34,New Hampshire,NH
1995,635.0,451.0,108.0,559.0,184.0,1946.0,2130.0,1294619.0,2689.0,34,New Hampshire,NH
1996,667.0,453.0,127.0,580.0,214.0,2011.0,2225.0,1310361.0,2805.0,34,New Hampshire,NH
1997,701.0,497.0,122.0,619.0,204.0,2104.0,2308.0,1366626.0,2927.0,34,New Hampshire,NH
1998,761.0,532.0,132.0,664.0,229.0,2222.0,2451.0,1407565.0,3115.0,34,New Hampshire,NH
1999,848.0,599.0,160.0,759.0,249.0,2509.0,2758.0,1458597.0,3517.0,34,New Hampshire,NH
2000,882.0,616.0,146.0,762.0,266.0,2484.0,2750.0,1437358.0,3512.0,34,New Hampshire,NH
2001,951.0,662.0,172.0,834.0,289.0,2695.0,2984.0,1539876.0,3818.0,34,New Hampshire,NH
2002,1017.0,707.0,189.0,896.0,310.0,2934.0,3244.0,1688465.0,4140.0,34,New Hampshire,NH
2003,832.0,589.0,168.0,757.0,243.0,2432.0,2675.0,1422953.0,3432.0,34,New Hampshire,NH
2004,833.0,590.0,180.0,770.0,243.0,2375.0,2618.0,1397106.0,3388.0,34,New Hampshire,NH
2005,835.0,601.0,189.0,790.0,234.0,2433.0,2667.0,1430601.0,3457.0,34,New Hampshire,NH
2006,864.0,615.0,202.0,817.0,249.0,2459.0,2708.0,1397440.0,3525.0,34,New Hampshire,NH
2007,930.0,639.0,214.0,853.0,291.0,2709.0,3000.0,1518137.0,3853.0,34,New Hampshire,NH
2008,912.0,637.0,222.0,859.0,275.0,2609.0,2884.0,1391329.0,3743.0,34,New Hampshire,NH
2009,887.0,623.0,209.0,832.0,264.0,2549.0,2813.0,1388894.0,3645.0,34,New Hampshire,NH
2010,861.0,606.0,212.0,818.0,255.0,2510.0,2765.0,1375567.0,3583.0,34,New Hampshire,NH
2011,880.0,631.0,231.0,862.0,249.0,2543.0,2792.0,1389653.0,3654.0,34,New Hampshire,NH
2012,847.0,616.0,225.0,841.0,231.0,2533.0,2764.0,1400832.0,3605.0,34,New Hampshire,NH
2013,869.0,620.0,225.0,845.0,249.0,2541.0,2790.0,1422911.0,3635.0,34,New Hampshire,NH
2014,874.0,602.0,236.0,838.0,272.0,2520.0,2792.0,1380345.0,3630.0,34,New Hampshire,NH
2015,871.0,600.0,239.0,839.0,271.0,2524.0,2795.0,1360341.0,3634.0,34,New Hampshire,NH
2016,892.0,611.0,240.0,851.0,281.0,2534.0,2815.0,1368168.0,3666.0,34,New Hampshire,NH
2017,859.0,597.0,247.0,844.0,262.0,2517.0,2779.0,1370055.0,3623.0,34,New Hampshire,NH
2018,851.0,597.0,266.0,863.0,254.0,2572.0,2826.0,1382257.0,3689.0,34,New Hampshire,NH
1985,5590.0,3634.0,832.0,4466.0,1956.0,23884.0,25840.0,7568785.0,30306.0,35,New Jersey,NJ
1986,5853.0,3803.0,862.0,4665.0,2050.0,24419.0,26469.0,7634094.0,31134.0,35,New Jersey,NJ
1987,6037.0,4335.0,935.0,5270.0,1702.0,25010.0,26712.0,7686328.0,31982.0,35,New Jersey,NJ
1988,6495.0,4509.0,1039.0,5548.0,1986.0,25646.0,27632.0,7734524.0,33180.0,35,New Jersey,NJ
1989,6716.0,4554.0,1061.0,5615.0,2162.0,26018.0,28180.0,7751018.0,33795.0,35,New Jersey,NJ
1990,6731.0,4649.0,1193.0,5842.0,2082.0,26343.0,28425.0,7760737.0,34267.0,35,New Jersey,NJ
1991,6798.0,4586.0,1238.0,5824.0,2212.0,26110.0,28322.0,7793921.0,34146.0,35,New Jersey,NJ
1992,6930.0,4677.0,1288.0,5965.0,2253.0,26114.0,28367.0,7823043.0,34332.0,35,New Jersey,NJ
1993,6964.0,4671.0,1353.0,6024.0,2293.0,26173.0,28466.0,7913727.0,34490.0,35,New Jersey,NJ
1994,7021.0,4676.0,1406.0,6082.0,2345.0,26386.0,28731.0,7945294.0,34813.0,35,New Jersey,NJ
1995,7346.0,4865.0,1472.0,6337.0,2481.0,26554.0,29035.0,7989740.0,35372.0,35,New Jersey,NJ
1996,7351.0,4859.0,1586.0,6445.0,2492.0,26843.0,29335.0,8037072.0,35780.0,35,New Jersey,NJ
1997,7749.0,5078.0,1726.0,6804.0,2671.0,27827.0,30498.0,8102463.0,37302.0,35,New Jersey,NJ
1998,7750.0,5022.0,1809.0,6831.0,2728.0,28066.0,30794.0,8159326.0,37625.0,35,New Jersey,NJ
1999,8032.0,5193.0,1920.0,7113.0,2839.0,28459.0,31298.0,8188146.0,38411.0,35,New Jersey,NJ
2000,8151.0,5274.0,2079.0,7353.0,2877.0,28639.0,31516.0,8461319.0,38869.0,35,New Jersey,NJ
2001,8511.0,5417.0,2162.0,7579.0,3094.0,28907.0,32001.0,8531789.0,39580.0,35,New Jersey,NJ
2002,8588.0,5490.0,2178.0,7668.0,3098.0,28848.0,31946.0,8638252.0,39614.0,35,New Jersey,NJ
2003,8750.0,5630.0,2396.0,8026.0,3120.0,29369.0,32489.0,8688836.0,40515.0,35,New Jersey,NJ
2004,9026.0,5710.0,2496.0,8206.0,3316.0,29265.0,32581.0,8750387.0,40787.0,35,New Jersey,NJ
2005,9077.0,5789.0,2549.0,8338.0,3288.0,29781.0,33069.0,8770503.0,41407.0,35,New Jersey,NJ
2006,8580.0,5465.0,2549.0,8014.0,3115.0,29580.0,32695.0,8774169.0,40709.0,35,New Jersey,NJ
2007,9412.0,5945.0,2692.0,8637.0,3467.0,30219.0,33686.0,8734669.0,42323.0,35,New Jersey,NJ
2008,9289.0,5819.0,2715.0,8534.0,3470.0,29745.0,33215.0,8726828.0,41749.0,35,New Jersey,NJ
2009,9627.0,6069.0,2677.0,8746.0,3558.0,29908.0,33466.0,8761163.0,42212.0,35,New Jersey,NJ
2010,9038.0,5693.0,2628.0,8321.0,3345.0,28925.0,32270.0,8852833.0,40591.0,35,New Jersey,NJ
2011,8584.0,5207.0,2509.0,7716.0,3377.0,27225.0,30602.0,8878183.0,38318.0,35,New Jersey,NJ
2012,9047.0,5625.0,2633.0,8258.0,3422.0,26852.0,30274.0,8925939.0,38532.0,35,New Jersey,NJ
2013,8762.0,5268.0,2521.0,7789.0,3494.0,26437.0,29931.0,8974455.0,37720.0,35,New Jersey,NJ
2014,9234.0,5640.0,2726.0,8366.0,3594.0,27660.0,31254.0,8995276.0,39620.0,35,New Jersey,NJ
2015,10204.0,6063.0,2893.0,8956.0,4141.0,30636.0,34777.0,9014923.0,43733.0,35,New Jersey,NJ
2016,10629.0,6463.0,2992.0,9455.0,4166.0,30890.0,35056.0,9005202.0,44511.0,35,New Jersey,NJ
2017,9128.0,5548.0,3033.0,8581.0,3580.0,28308.0,31888.0,9066144.0,40469.0,35,New Jersey,NJ
2018,9030.0,5509.0,3158.0,8667.0,3521.0,28659.0,32180.0,8968809.0,40847.0,35,New Jersey,NJ
1985,1581.0,1025.0,203.0,1228.0,556.0,2648.0,3204.0,1463117.0,4432.0,36,New Mexico,NM
1986,1547.0,1035.0,198.0,1233.0,512.0,2716.0,3228.0,1492636.0,4461.0,36,New Mexico,NM
1987,1630.0,1074.0,202.0,1276.0,556.0,2777.0,3333.0,1513969.0,4609.0,36,New Mexico,NM
1988,1434.0,984.0,222.0,1206.0,450.0,2885.0,3335.0,1529411.0,4541.0,36,New Mexico,NM
1989,1495.0,1009.0,215.0,1224.0,486.0,2913.0,3399.0,1548271.0,4623.0,36,New Mexico,NM
1990,1440.0,1001.0,237.0,1238.0,439.0,3013.0,3452.0,1536357.0,4690.0,36,New Mexico,NM
1991,1580.0,1076.0,264.0,1340.0,504.0,3177.0,3681.0,1569748.0,5021.0,36,New Mexico,NM
1992,1783.0,1249.0,248.0,1497.0,534.0,3194.0,3728.0,1603208.0,5225.0,36,New Mexico,NM
1993,1511.0,1048.0,236.0,1284.0,463.0,3196.0,3659.0,1639020.0,4943.0,36,New Mexico,NM
1994,1549.0,1065.0,247.0,1312.0,484.0,3278.0,3762.0,1676440.0,5074.0,36,New Mexico,NM
1995,1633.0,1141.0,262.0,1403.0,492.0,3461.0,3953.0,1709085.0,5356.0,36,New Mexico,NM
1996,1615.0,1144.0,281.0,1425.0,471.0,3545.0,4016.0,1737481.0,5441.0,36,New Mexico,NM
1997,1624.0,1147.0,286.0,1433.0,477.0,3567.0,4044.0,1744476.0,5477.0,36,New Mexico,NM
1998,1802.0,1197.0,299.0,1496.0,605.0,3667.0,4272.0,1751920.0,5768.0,36,New Mexico,NM
1999,1820.0,1227.0,323.0,1550.0,593.0,3762.0,4355.0,1754684.0,5905.0,36,New Mexico,NM
2000,1661.0,1234.0,328.0,1562.0,427.0,3869.0,4296.0,1830812.0,5858.0,36,New Mexico,NM
2001,1561.0,1116.0,345.0,1461.0,445.0,3683.0,4128.0,1840977.0,5589.0,36,New Mexico,NM
2002,1526.0,1092.0,363.0,1455.0,434.0,3792.0,4226.0,1866916.0,5681.0,36,New Mexico,NM
2003,1490.0,1055.0,364.0,1419.0,435.0,3785.0,4220.0,1892610.0,5639.0,36,New Mexico,NM
2004,1531.0,1055.0,392.0,1447.0,476.0,3830.0,4306.0,1922397.0,5753.0,36,New Mexico,NM
2005,1634.0,1140.0,381.0,1521.0,494.0,3948.0,4442.0,1947879.0,5963.0,36,New Mexico,NM
2006,1675.0,1101.0,379.0,1480.0,574.0,3809.0,4383.0,1960013.0,5863.0,36,New Mexico,NM
2007,1703.0,1147.0,398.0,1545.0,556.0,3922.0,4478.0,1975264.0,6023.0,36,New Mexico,NM
2008,1727.0,1134.0,408.0,1542.0,593.0,3968.0,4561.0,1989674.0,6103.0,36,New Mexico,NM
2009,2219.0,1351.0,438.0,1789.0,868.0,4184.0,5052.0,2016615.0,6841.0,36,New Mexico,NM
2010,1709.0,1144.0,446.0,1590.0,565.0,4090.0,4655.0,2062883.0,6245.0,36,New Mexico,NM
2011,1735.0,1131.0,448.0,1579.0,604.0,4157.0,4761.0,2085969.0,6340.0,36,New Mexico,NM
2012,1737.0,1138.0,458.0,1596.0,599.0,4126.0,4725.0,2089244.0,6321.0,36,New Mexico,NM
2013,1847.0,1205.0,311.0,1516.0,642.0,3705.0,4347.0,2090974.0,5863.0,36,New Mexico,NM
2014,1868.0,1153.0,426.0,1579.0,715.0,4005.0,4720.0,2091198.0,6299.0,36,New Mexico,NM
2015,1920.0,1192.0,460.0,1652.0,728.0,4171.0,4899.0,2090676.0,6551.0,36,New Mexico,NM
2016,2233.0,1347.0,504.0,1851.0,886.0,4569.0,5455.0,2188884.0,7306.0,36,New Mexico,NM
2017,1349.0,844.0,303.0,1147.0,505.0,2817.0,3322.0,2195924.0,4469.0,36,New Mexico,NM
2018,1167.0,734.0,277.0,1011.0,433.0,2433.0,2866.0,2100071.0,3877.0,36,New Mexico,NM
1985,958.0,769.0,201.0,970.0,189.0,2277.0,2466.0,941497.0,3436.0,37,Nevada,NV
1986,1013.0,810.0,213.0,1023.0,203.0,2304.0,2507.0,968281.0,3530.0,37,Nevada,NV
1987,1065.0,857.0,225.0,1082.0,208.0,2395.0,2603.0,1011971.0,3685.0,37,Nevada,NV
1988,1171.0,932.0,258.0,1190.0,239.0,2502.0,2741.0,1065008.0,3931.0,37,Nevada,NV
1989,1278.0,1043.0,280.0,1323.0,235.0,2655.0,2890.0,1116112.0,4213.0,37,Nevada,NV
1990,1370.0,1102.0,295.0,1397.0,268.0,2799.0,3067.0,1206589.0,4464.0,37,Nevada,NV
1991,1281.0,1017.0,299.0,1316.0,264.0,2579.0,2843.0,1289081.0,4159.0,37,Nevada,NV
1992,1430.0,1093.0,363.0,1456.0,337.0,3002.0,3339.0,1332251.0,4795.0,37,Nevada,NV
1993,1425.0,1143.0,359.0,1502.0,282.0,3005.0,3287.0,1394010.0,4789.0,37,Nevada,NV
1994,1545.0,1217.0,400.0,1617.0,328.0,3210.0,3538.0,1462255.0,5155.0,37,Nevada,NV
1995,1649.0,1286.0,403.0,1689.0,363.0,3358.0,3721.0,1534897.0,5410.0,37,Nevada,NV
1996,1749.0,1375.0,429.0,1804.0,374.0,3519.0,3893.0,1609339.0,5697.0,37,Nevada,NV
1997,1858.0,1451.0,441.0,1892.0,407.0,3691.0,4098.0,1683630.0,5990.0,37,Nevada,NV
1998,2701.0,1734.0,399.0,2133.0,967.0,3490.0,4457.0,1753364.0,6590.0,37,Nevada,NV
1999,2266.0,1687.0,482.0,2169.0,579.0,4043.0,4622.0,1814905.0,6791.0,37,Nevada,NV
2000,2325.0,1734.0,512.0,2246.0,591.0,4316.0,4907.0,2003421.0,7153.0,37,Nevada,NV
2001,3015.0,1967.0,418.0,2385.0,1048.0,4100.0,5148.0,2112936.0,7533.0,37,Nevada,NV
2002,3406.0,2249.0,511.0,2760.0,1157.0,4415.0,5572.0,2180572.0,8332.0,37,Nevada,NV
2003,3168.0,2069.0,470.0,2539.0,1099.0,4238.0,5337.0,2247570.0,7876.0,37,Nevada,NV
2004,3288.0,2135.0,467.0,2602.0,1153.0,4310.0,5463.0,2341129.0,8065.0,37,Nevada,NV
2005,3573.0,2228.0,522.0,2750.0,1345.0,4463.0,5808.0,2421139.0,8558.0,37,Nevada,NV
2006,3819.0,2419.0,515.0,2934.0,1400.0,4766.0,6166.0,2502102.0,9100.0,37,Nevada,NV
2007,3143.0,2396.0,678.0,3074.0,747.0,5736.0,6483.0,2571920.0,9557.0,37,Nevada,NV
2008,3114.0,2248.0,535.0,2783.0,866.0,5212.0,6078.0,2606849.0,8861.0,37,Nevada,NV
2009,4132.0,2692.0,575.0,3267.0,1440.0,5428.0,6868.0,2649704.0,10135.0,37,Nevada,NV
2010,3993.0,2563.0,581.0,3144.0,1430.0,5319.0,6749.0,2707228.0,9893.0,37,Nevada,NV
2011,3734.0,2412.0,546.0,2958.0,1322.0,4970.0,6292.0,2730056.0,9250.0,37,Nevada,NV
2012,3770.0,2425.0,540.0,2965.0,1345.0,5157.0,6502.0,2765739.0,9467.0,37,Nevada,NV
2013,3454.0,2177.0,508.0,2685.0,1277.0,4870.0,6147.0,2796911.0,8832.0,37,Nevada,NV
2014,3480.0,2182.0,518.0,2700.0,1298.0,5028.0,6326.0,2845845.0,9026.0,37,Nevada,NV
2015,2818.0,2071.0,701.0,2772.0,747.0,5665.0,6412.0,2897487.0,9184.0,37,Nevada,NV
2016,2815.0,2135.0,772.0,2907.0,680.0,6190.0,6870.0,2946513.0,9777.0,37,Nevada,NV
2017,3052.0,2233.0,798.0,3031.0,819.0,6020.0,6839.0,3004362.0,9870.0,37,Nevada,NV
2018,2837.0,1990.0,685.0,2675.0,847.0,5588.0,6435.0,3040690.0,9110.0,37,Nevada,NV
1985,11094.0,7068.0,3207.0,10275.0,4026.0,50606.0,54632.0,19028076.0,64907.0,38,New York,NY
1986,11590.0,7467.0,3786.0,11253.0,4123.0,51667.0,55790.0,19023903.0,67043.0,38,New York,NY
1987,12604.0,8124.0,3989.0,12113.0,4480.0,51986.0,56466.0,19376674.0,68579.0,38,New York,NY
1988,14962.0,10360.0,4403.0,14763.0,4602.0,51564.0,56166.0,19440858.0,70929.0,38,New York,NY
1989,15670.0,10967.0,4644.0,15611.0,4703.0,51170.0,55873.0,19493230.0,71484.0,38,New York,NY
1990,15140.0,10693.0,5119.0,15812.0,4447.0,51163.0,55610.0,19570457.0,71422.0,38,New York,NY
1991,15127.0,10736.0,5302.0,16038.0,4391.0,51357.0,55748.0,19643856.0,71786.0,38,New York,NY
1992,15491.0,10709.0,5693.0,16402.0,4782.0,52309.0,57091.0,19710145.0,73493.0,38,New York,NY
1993,15826.0,10909.0,5945.0,16854.0,4917.0,52834.0,57751.0,19791368.0,74605.0,38,New York,NY
1994,15819.0,11186.0,6464.0,17650.0,4633.0,54117.0,58750.0,19755887.0,76400.0,38,New York,NY
1995,15992.0,11311.0,7886.0,19197.0,4681.0,60977.0,65658.0,19720019.0,84855.0,38,New York,NY
1996,17558.0,11534.0,7926.0,19460.0,6024.0,60568.0,66592.0,19786862.0,86052.0,38,New York,NY
1997,17628.0,11617.0,8055.0,19672.0,6011.0,62132.0,68143.0,19730592.0,87815.0,38,New York,NY
1998,16820.0,11469.0,7941.0,19410.0,5351.0,58624.0,63975.0,19964708.0,83385.0,38,New York,NY
1999,26849.0,19664.0,8033.0,27697.0,7185.0,58631.0,65816.0,19992301.0,93513.0,38,New York,NY
2000,21394.0,14125.0,8390.0,22515.0,7269.0,59330.0,66599.0,20769343.0,89114.0,38,New York,NY
2001,23667.0,15896.0,8422.0,24318.0,7771.0,58531.0,66302.0,20795253.0,90620.0,38,New York,NY
2002,22490.0,15166.0,8328.0,23494.0,7324.0,57182.0,64506.0,20955239.0,88000.0,38,New York,NY
2003,19499.0,13189.0,6581.0,19770.0,6310.0,50205.0,56515.0,21018067.0,76285.0,38,New York,NY
2004,23557.0,15834.0,8399.0,24233.0,7723.0,56095.0,63818.0,21053780.0,88051.0,38,New York,NY
2005,23497.0,15737.0,8604.0,24341.0,7760.0,56203.0,63963.0,21085280.0,88304.0,38,New York,NY
2006,24253.0,16257.0,8732.0,24989.0,7996.0,56124.0,64120.0,21155940.0,89109.0,38,New York,NY
2007,24951.0,16780.0,8713.0,25493.0,8171.0,55915.0,64086.0,21141230.0,89579.0,38,New York,NY
2008,20369.0,14227.0,8876.0,23103.0,6142.0,56694.0,62836.0,21383787.0,85939.0,38,New York,NY
2009,22066.0,14224.0,8737.0,22961.0,7842.0,55973.0,63815.0,21490710.0,86776.0,38,New York,NY
2010,21680.0,13914.0,8596.0,22510.0,7766.0,55252.0,63018.0,21307462.0,85528.0,38,New York,NY
2011,21066.0,13549.0,8409.0,21958.0,7517.0,54655.0,62172.0,21413705.0,84130.0,38,New York,NY
2012,20666.0,13327.0,8332.0,21659.0,7339.0,54589.0,61928.0,21525230.0,83587.0,38,New York,NY
2013,20749.0,13323.0,8362.0,21685.0,7426.0,54656.0,62082.0,21600460.0,83767.0,38,New York,NY
2014,20879.0,13365.0,8287.0,21652.0,7514.0,54447.0,61961.0,21699212.0,83613.0,38,New York,NY
2015,20822.0,13311.0,8663.0,21974.0,7511.0,55351.0,62862.0,21755244.0,84836.0,38,New York,NY
2016,21103.0,13471.0,9039.0,22510.0,7632.0,56144.0,63776.0,21702264.0,86286.0,38,New York,NY
2017,21210.0,13530.0,9128.0,22658.0,7680.0,53305.0,60985.0,21791112.0,83643.0,38,New York,NY
2018,21882.0,14020.0,9255.0,23275.0,7862.0,53072.0,60934.0,21485794.0,84209.0,38,New York,NY
1985,4816.0,3261.0,1249.0,4510.0,1555.0,17559.0,19114.0,10962448.0,23624.0,39,Ohio,OH
1986,5405.0,3431.0,1256.0,4687.0,1974.0,17336.0,19310.0,11048280.0,23997.0,39,Ohio,OH
1987,5582.0,3465.0,1382.0,4847.0,2117.0,17710.0,19827.0,11081160.0,24674.0,39,Ohio,OH
1988,5941.0,3788.0,1401.0,5189.0,2153.0,17907.0,20060.0,11172374.0,25249.0,39,Ohio,OH
1989,6804.0,4134.0,1419.0,5553.0,2670.0,17642.0,20312.0,11217687.0,25865.0,39,Ohio,OH
1990,7211.0,4299.0,1565.0,5864.0,2912.0,17975.0,20887.0,11145651.0,26751.0,39,Ohio,OH
1991,7091.0,4467.0,1670.0,6137.0,2624.0,18479.0,21103.0,11240577.0,27240.0,39,Ohio,OH
1992,7264.0,4629.0,1841.0,6470.0,2635.0,19700.0,22335.0,11915865.0,28805.0,39,Ohio,OH
1993,7473.0,4645.0,1991.0,6636.0,2828.0,20027.0,22855.0,11984214.0,29491.0,39,Ohio,OH
1994,8160.0,4879.0,2109.0,6988.0,3281.0,20583.0,23864.0,11995990.0,30852.0,39,Ohio,OH
1995,9134.0,5064.0,2161.0,7225.0,4070.0,20522.0,24592.0,12083274.0,31817.0,39,Ohio,OH
1996,9670.0,5555.0,2348.0,7903.0,4115.0,21031.0,25146.0,12220127.0,33049.0,39,Ohio,OH
1997,10082.0,5815.0,2523.0,8338.0,4267.0,21797.0,26064.0,12261964.0,34402.0,39,Ohio,OH
1998,10610.0,6032.0,2359.0,8391.0,4578.0,21057.0,25635.0,11989827.0,34026.0,39,Ohio,OH
1999,10930.0,6210.0,2455.0,8665.0,4720.0,21561.0,26281.0,12205333.0,34946.0,39,Ohio,OH
2000,10867.0,6421.0,2561.0,8982.0,4446.0,22142.0,26588.0,12196379.0,35570.0,39,Ohio,OH
2001,11242.0,6637.0,2678.0,9315.0,4605.0,22791.0,27396.0,12696455.0,36711.0,39,Ohio,OH
2002,11264.0,6600.0,2690.0,9290.0,4664.0,22962.0,27626.0,12337532.0,36916.0,39,Ohio,OH
2003,11192.0,6604.0,2793.0,9397.0,4588.0,22841.0,27429.0,12584218.0,36826.0,39,Ohio,OH
